"","sim","method","observed","value","n","N"
"1692",40,"fitclone","recoverable",0.563931232490721,5,500
"1693",41,"freq","observed",0.563388170033329,5,500
"1694",41,"freq","recoverable",0.560257177312322,5,500
"1695",41,"fitree","observed",0.471767631441207,5,500
"1696",41,"fitree","recoverable",0.556929196872334,5,500
"1697",41,"Diffusion_subclone","observed",0.556256674210122,5,500
"1698",41,"Diffusion_subclone","recoverable",0.558114702446882,5,500
"1699",41,"Diffusion_mutation","observed",0.616874388707379,5,500
"1700",41,"Diffusion_mutation","recoverable",0.486943172177211,5,500
"1701",41,"scifil","observed",0.399363766099575,5,500
"1702",41,"scifil","recoverable",0.16406724591716,5,500
"1703",41,"fitclone","observed",0.0427889749392402,5,500
"1704",41,"fitclone","recoverable",0.3288698918449,5,500
"1705",42,"freq","observed",0.265007947335402,5,500
"1706",42,"freq","recoverable",0.244848556682235,5,500
"1707",42,"fitree","observed",0.90359484680408,5,500
"1708",42,"fitree","recoverable",0.847781919384534,5,500
"1709",42,"Diffusion_subclone","observed",0.277088081686873,5,500
"1710",42,"Diffusion_subclone","recoverable",0.254781561010115,5,500
"1711",42,"Diffusion_mutation","observed",0.750287676497821,5,500
"1712",42,"Diffusion_mutation","recoverable",0.700773455331914,5,500
"1713",42,"scifil","observed",0.882604816054373,5,500
"1714",42,"scifil","recoverable",0.817174223151886,5,500
"1715",42,"fitclone","observed",0.48396038245582,5,500
"1716",42,"fitclone","recoverable",0.412716329823402,5,500
"1717",43,"freq","observed",0.292015604546386,5,500
"1718",43,"freq","recoverable",0.23284841825706,5,500
"1719",43,"fitree","observed",0.851194421762868,5,500
"1720",43,"fitree","recoverable",0.608983717283461,5,500
"1721",43,"Diffusion_subclone","observed",0.261744485228658,5,500
"1722",43,"Diffusion_subclone","recoverable",0.214510259722283,5,500
"1723",43,"Diffusion_mutation","observed",0.766537421026785,5,500
"1724",43,"Diffusion_mutation","recoverable",0.552801125279962,5,500
"1725",43,"scifil","observed",0.515687131432979,5,500
"1726",43,"scifil","recoverable",0.483590340543128,5,500
"1727",43,"fitclone","observed",0.851194421762868,5,500
"1728",43,"fitclone","recoverable",0.485743389079297,5,500
"1729",44,"freq","observed",0.156892908110547,5,500
"1730",44,"freq","recoverable",0.298390381726153,5,500
"1731",44,"fitree","observed",0.907737539782452,5,500
"1732",44,"fitree","recoverable",0.776517156575869,5,500
"1733",44,"Diffusion_subclone","observed",0.271760930120055,5,500
"1734",44,"Diffusion_subclone","recoverable",0.381311498332158,5,500
"1735",44,"Diffusion_mutation","observed",0.309032658304869,5,500
"1736",44,"Diffusion_mutation","recoverable",0.384281155428846,5,500
"1737",44,"scifil","observed",0.725629700011281,5,500
"1738",44,"scifil","recoverable",0.504457998820483,5,500
"1739",44,"fitclone","observed",0.434257156377407,5,500
"1740",44,"fitclone","recoverable",0.436592242736161,5,500
"1741",45,"freq","observed",0.532738137231709,5,500
"1742",45,"freq","recoverable",0.554049257563846,5,500
"1743",45,"fitree","observed",0.948610793766344,5,500
"1744",45,"fitree","recoverable",0.936798261581383,5,500
"1745",45,"Diffusion_subclone","observed",0.585682533433143,5,500
"1746",45,"Diffusion_subclone","recoverable",0.600706601843848,5,500
"1747",45,"Diffusion_mutation","observed",0.674572490413359,5,500
"1748",45,"Diffusion_mutation","recoverable",0.635851684588982,5,500
"1749",45,"scifil","observed",0.591697298664467,5,500
"1750",45,"scifil","recoverable",0.58616805510378,5,500
"1751",45,"fitclone","observed",0.357966337270318,5,500
"1752",45,"fitclone","recoverable",0.386317759299751,5,500
"1753",46,"freq","observed",-0.107560741164708,5,500
"1754",46,"freq","recoverable",0.437412711031688,5,500
"1755",46,"fitree","observed",0.889168793628252,5,500
"1756",46,"fitree","recoverable",0.788881476495424,5,500
"1757",46,"Diffusion_subclone","observed",0.0896339509705899,5,500
"1758",46,"Diffusion_subclone","recoverable",0.532778854425224,5,500
"1759",46,"Diffusion_mutation","observed",0.534218347784716,5,500
"1760",46,"Diffusion_mutation","recoverable",0.668122416952629,5,500
"1761",46,"scifil","observed",0.717071607764719,5,500
"1762",46,"scifil","recoverable",0.365457938596269,5,500
"1763",46,"fitclone","observed",0.910680941861193,5,500
"1764",46,"fitclone","recoverable",0.879911616377697,5,500
"1765",47,"freq","observed",0.75898458861862,5,500
"1766",47,"freq","recoverable",0.762591695962079,5,500
"1767",47,"fitree","observed",0.729371305012501,5,500
"1768",47,"fitree","recoverable",0.606140836059774,5,500
"1769",47,"Diffusion_subclone","observed",0.75898458861862,5,500
"1770",47,"Diffusion_subclone","recoverable",0.762591695962079,5,500
"1771",47,"Diffusion_mutation","observed",0.830139393801616,5,500
"1772",47,"Diffusion_mutation","recoverable",0.744723229192225,5,500
"1773",47,"scifil","observed",0.749497281260887,5,500
"1774",47,"scifil","recoverable",0.525844000540747,5,500
"1775",47,"fitclone","observed",-0.147053264044858,5,500
"1776",47,"fitclone","recoverable",0.312403396020243,5,500
"1777",48,"freq","observed",-0.0424052095644132,5,500
"1778",48,"freq","recoverable",0.385287151762338,5,500
"1779",48,"fitree","observed",0.932390245774483,5,500
"1780",48,"fitree","recoverable",0.895924913420673,5,500
"1781",48,"Diffusion_subclone","observed",0.0176688373185055,5,500
"1782",48,"Diffusion_subclone","recoverable",0.410725643212946,5,500
"1783",48,"Diffusion_mutation","observed",0.833969121433459,5,500
"1784",48,"Diffusion_mutation","recoverable",0.770057900448121,5,500
"1785",48,"scifil","observed",0.925847075489688,5,500
"1786",48,"scifil","recoverable",0.693052110403309,5,500
"1787",48,"fitclone","observed",0.438187165498936,5,500
"1788",48,"fitclone","recoverable",0.569716214779248,5,500
"1789",49,"freq","observed",0.774437336385897,5,500
"1790",49,"freq","recoverable",0.455139242042114,5,500
"1791",49,"fitree","observed",0.970828782612666,5,500
"1792",49,"fitree","recoverable",0.811107573724124,5,500
"1793",49,"Diffusion_subclone","observed",0.774437336385897,5,500
"1794",49,"Diffusion_subclone","recoverable",0.455139242042114,5,500
"1795",49,"Diffusion_mutation","observed",0.932031263178331,5,500
"1796",49,"Diffusion_mutation","recoverable",0.851649402092477,5,500
"1797",49,"scifil","observed",0.932193090094135,5,500
"1798",49,"scifil","recoverable",0.854061032262804,5,500
"1799",49,"fitclone","observed",0.182853259980003,5,500
"1800",49,"fitclone","recoverable",0.251389632121119,5,500
"1801",50,"freq","observed",0.857339717944817,5,500
"1802",50,"freq","recoverable",0.800155923883364,5,500
"1803",50,"fitree","observed",0.69791397444234,5,500
"1804",50,"fitree","recoverable",0.689079810049764,5,500
"1805",50,"Diffusion_subclone","observed",0.871628713243897,5,500
"1806",50,"Diffusion_subclone","recoverable",0.813212081149526,5,500
"1807",50,"Diffusion_mutation","observed",0.421525361322868,5,500
"1808",50,"Diffusion_mutation","recoverable",0.470198496530792,5,500
"1809",50,"scifil","observed",0.121456460042182,5,500
"1810",50,"scifil","recoverable",0.0167264287303444,5,500
"1811",50,"fitclone","observed",-0.357224882477007,5,500
"1812",50,"fitclone","recoverable",-0.0466291330934361,5,500
"1813",51,"freq","observed",0.464018460099522,5,500
"1814",51,"freq","recoverable",0.611340691388608,5,500
"1815",51,"fitree","observed",0.775482905919748,5,500
"1816",51,"fitree","recoverable",0.551284887100646,5,500
"1817",51,"Diffusion_subclone","observed",0.508513380930983,5,500
"1818",51,"Diffusion_subclone","recoverable",0.624238174329296,5,500
"1819",51,"Diffusion_mutation","observed",0.889419514723357,5,500
"1820",51,"Diffusion_mutation","recoverable",0.749908395361471,5,500
"1821",51,"scifil","observed",0.902611251152494,5,500
"1822",51,"scifil","recoverable",0.611150499424348,5,500
"1823",51,"fitclone","observed",0.400454287483149,5,500
"1824",51,"fitclone","recoverable",0.597153460153852,5,500
"1825",52,"freq","observed",0.707017519186724,5,500
"1826",52,"freq","recoverable",0.608483362596501,5,500
"1827",52,"fitree","observed",0.778074556290917,5,500
"1828",52,"fitree","recoverable",0.653406450508226,5,500
"1829",52,"Diffusion_subclone","observed",0.765202086179623,5,500
"1830",52,"Diffusion_subclone","recoverable",0.645019512227453,5,500
"1831",52,"Diffusion_mutation","observed",0.127043625352193,5,500
"1832",52,"Diffusion_mutation","recoverable",0.0894775226830481,5,500
"1833",52,"scifil","observed",0.806497371132594,5,500
"1834",52,"scifil","recoverable",0.66509965263418,5,500
"1835",52,"fitclone","observed",0.145666926063596,5,500
"1836",52,"fitclone","recoverable",0.206515565487297,5,500
"1837",53,"freq","observed",0.834351994477574,5,500
"1838",53,"freq","recoverable",0.784770077672688,5,500
"1839",53,"fitree","observed",0.790438731610333,5,500
"1840",53,"fitree","recoverable",0.708488372790265,5,500
"1841",53,"Diffusion_subclone","observed",0.871991934078066,5,500
"1842",53,"Diffusion_subclone","recoverable",0.80203885688798,5,500
"1843",53,"Diffusion_mutation","observed",0.319939486604182,5,500
"1844",53,"Diffusion_mutation","recoverable",0.486117997183255,5,500
"1845",53,"scifil","observed",0.269752900470193,5,500
"1846",53,"scifil","recoverable",-0.00565253485096808,5,500
"1847",53,"fitclone","observed",0.42658598213891,5,500
"1848",53,"fitclone","recoverable",0.529575895935604,5,500
"1849",54,"freq","observed",0.0197246496862879,5,500
"1850",54,"freq","recoverable",0.144160395589483,5,500
"1851",54,"fitree","observed",0.817164058431926,5,500
"1852",54,"fitree","recoverable",0.647220109365281,5,500
"1853",54,"Diffusion_subclone","observed",0.0958054413333982,5,500
"1854",54,"Diffusion_subclone","recoverable",0.186207177636415,5,500
"1855",54,"Diffusion_mutation","observed",0.405764222117922,5,500
"1856",54,"Diffusion_mutation","recoverable",0.166194482968891,5,500
"1857",54,"scifil","observed",0.439577907294415,5,500
"1858",54,"scifil","recoverable",0.332388965937782,5,500
"1859",54,"fitclone","observed",0.045084913568658,5,500
"1860",54,"fitclone","recoverable",0.124441325246863,5,500
"1861",55,"freq","observed",0.589186114009488,5,500
"1862",55,"freq","recoverable",0.742814683923745,5,500
"1863",55,"fitree","observed",0.779246150786742,5,500
"1864",55,"fitree","recoverable",0.67226878809182,5,500
"1865",55,"Diffusion_subclone","observed",0.70322213607584,5,500
"1866",55,"Diffusion_subclone","recoverable",0.784291645970249,5,500
"1867",55,"Diffusion_mutation","observed",0.259748716928914,5,500
"1868",55,"Diffusion_mutation","recoverable",0.546146482418175,5,500
"1869",55,"scifil","observed",0.120371356625594,5,500
"1870",55,"scifil","recoverable",-0.090715856401663,5,500
"1871",55,"fitclone","observed",0.335772731639816,5,500
"1872",55,"fitclone","recoverable",0.60330126613096,5,500
"1873",56,"freq","observed",0.528790662944602,5,500
"1874",56,"freq","recoverable",0.59680345567175,5,500
"1875",56,"fitree","observed",0.906498279333603,5,500
"1876",56,"fitree","recoverable",0.793602019941639,5,500
"1877",56,"Diffusion_subclone","observed",0.478429647426068,5,500
"1878",56,"Diffusion_subclone","recoverable",0.557222708352587,5,500
"1879",56,"Diffusion_mutation","observed",0.0935276002487051,5,500
"1880",56,"Diffusion_mutation","recoverable",0.190365593568555,5,500
"1881",56,"scifil","observed",0.687068140288564,5,500
"1882",56,"scifil","recoverable",0.449955039343858,5,500
"1883",56,"fitclone","observed",0.44965192427262,5,500
"1884",56,"fitclone","recoverable",0.473113620299367,5,500
"1885",57,"freq","observed",0.0632383263790049,5,500
"1886",57,"freq","recoverable",0.499557522820022,5,500
"1887",57,"fitree","observed",0.882511259217999,5,500
"1888",57,"fitree","recoverable",0.90685820410398,5,500
"1889",57,"Diffusion_subclone","observed",-0.0289089492018308,5,500
"1890",57,"Diffusion_subclone","recoverable",0.452571633362238,5,500
"1891",57,"Diffusion_mutation","observed",0.863654857404696,5,500
"1892",57,"Diffusion_mutation","recoverable",0.767887559544986,5,500
"1893",57,"scifil","observed",0.845586764153551,5,500
"1894",57,"scifil","recoverable",0.675211474772315,5,500
"1895",57,"fitclone","observed",0.590826649312417,5,500
"1896",57,"fitclone","recoverable",0.78058633335054,5,500
"1897",58,"freq","observed",0.788195740443023,5,500
"1898",58,"freq","recoverable",0.407494431973552,5,500
"1899",58,"fitree","observed",0.437078638060769,5,500
"1900",58,"fitree","recoverable",0.282057514400992,5,500
"1901",58,"Diffusion_subclone","observed",0.762770071396474,5,500
"1902",58,"Diffusion_subclone","recoverable",0.398148229405351,5,500
"1903",58,"Diffusion_mutation","observed",0.699205898780101,5,500
"1904",58,"Diffusion_mutation","recoverable",0.398316030781286,5,500
"1905",58,"scifil","observed",0.190692517849118,5,500
"1906",58,"scifil","recoverable",-0.0642445210937558,5,500
"1907",58,"fitclone","observed",0.105200157655451,5,500
"1908",58,"fitclone","recoverable",0.131569647060229,5,500
"1909",59,"freq","observed",0.596054907907516,5,500
"1910",59,"freq","recoverable",0.702884124247967,5,500
"1911",59,"fitree","observed",0.526450515977138,5,500
"1912",59,"fitree","recoverable",0.533694723414822,5,500
"1913",59,"Diffusion_subclone","observed",0.544709354042823,5,500
"1914",59,"Diffusion_subclone","recoverable",0.674431543506295,5,500
"1915",59,"Diffusion_mutation","observed",0.650665267298655,5,500
"1916",59,"Diffusion_mutation","recoverable",0.625058280540716,5,500
"1917",59,"scifil","observed",0.551406600199087,5,500
"1918",59,"scifil","recoverable",0.499013469146128,5,500
"1919",59,"fitclone","observed",0.0513455538646924,5,500
"1920",59,"fitclone","recoverable",0.369883549641734,5,500
"1921",60,"freq","observed",0.692093833481206,5,500
"1922",60,"freq","recoverable",0.515284211191743,5,500
"1923",60,"fitree","observed",0.763717624831888,5,500
"1924",60,"fitree","recoverable",0.624422952512921,5,500
"1925",60,"Diffusion_subclone","observed",0.700682576029561,5,500
"1926",60,"Diffusion_subclone","recoverable",0.523222834199016,5,500
"1927",60,"Diffusion_mutation","observed",0.685862915504366,5,500
"1928",60,"Diffusion_mutation","recoverable",0.515284211191743,5,500
"1929",60,"scifil","observed",0.795171638467769,5,500
"1930",60,"scifil","recoverable",0.539484701431493,5,500
"1931",60,"fitclone","observed",-0.176704808548393,5,500
"1932",60,"fitclone","recoverable",0.0224036613561627,5,500
"1933",61,"freq","observed",0.153170793792934,5,500
"1934",61,"freq","recoverable",0.476827852015326,5,500
"1935",61,"fitree","observed",0.710357304546941,5,500
"1936",61,"fitree","recoverable",0.718089128852093,5,500
"1937",61,"Diffusion_subclone","observed",0.229657971445687,5,500
"1938",61,"Diffusion_subclone","recoverable",0.519646171223395,5,500
"1939",61,"Diffusion_mutation","observed",0.778905272395974,5,500
"1940",61,"Diffusion_mutation","recoverable",0.710339163415258,5,500
"1941",61,"scifil","observed",0.552746777600588,5,500
"1942",61,"scifil","recoverable",0.380751557799748,5,500
"1943",61,"fitclone","observed",0.286362788395486,5,500
"1944",61,"fitclone","recoverable",0.531195139815204,5,500
"1945",62,"freq","observed",0.912870929175277,5,500
"1946",62,"freq","recoverable",0.38615419502311,5,500
"1947",62,"fitree","observed",0.730296743340222,5,500
"1948",62,"fitree","recoverable",0.533778492146868,5,500
"1949",62,"Diffusion_subclone","observed",0.912870929175277,5,500
"1950",62,"Diffusion_subclone","recoverable",0.38615419502311,5,500
"1951",62,"Diffusion_mutation","observed",0.730296743340222,5,500
"1952",62,"Diffusion_mutation","recoverable",0.315165669357611,5,500
"1953",62,"scifil","observed",0.0821583836257749,5,500
"1954",62,"scifil","recoverable",0.0195755074135162,5,500
"1955",62,"fitclone","observed",0.00912870929175277,5,500
"1956",62,"fitclone","recoverable",0.0323479953946061,5,500
"1957",63,"freq","observed",0.12055362602144,5,500
"1958",63,"freq","recoverable",0.584940249087084,5,500
"1959",63,"fitree","observed",0.927897606346841,5,500
"1960",63,"fitree","recoverable",0.866872392133501,5,500
"1961",63,"Diffusion_subclone","observed",0.166509233264367,5,500
"1962",63,"Diffusion_subclone","recoverable",0.604361732460682,5,500
"1963",63,"Diffusion_mutation","observed",0.856333199645316,5,500
"1964",63,"Diffusion_mutation","recoverable",0.706451564216493,5,500
"1965",63,"scifil","observed",0.91328504561697,5,500
"1966",63,"scifil","recoverable",0.471423189778743,5,500
"1967",63,"fitclone","observed",0.153431887663651,5,500
"1968",63,"fitclone","recoverable",0.562022813954941,5,500
"1969",64,"freq","observed",0.194220138531662,5,500
"1970",64,"freq","recoverable",0.443358743224991,5,500
"1971",64,"fitree","observed",0.819984387008835,5,500
"1972",64,"fitree","recoverable",0.81153925141846,5,500
"1973",64,"Diffusion_subclone","observed",0.250030523167198,5,500
"1974",64,"Diffusion_subclone","recoverable",0.470772125683611,5,500
"1975",64,"Diffusion_mutation","observed",0.865849816568674,5,500
"1976",64,"Diffusion_mutation","recoverable",0.803023551555891,5,500
"1977",64,"scifil","observed",0.7299998310328,5,500
"1978",64,"scifil","recoverable",0.589485338403549,5,500
"1979",64,"fitclone","observed",0.267889846250569,5,500
"1980",64,"fitclone","recoverable",0.40540175212844,5,500
"1981",65,"freq","observed",0.13477355502499,5,500
"1982",65,"freq","recoverable",0.433302421662472,5,500
"1983",65,"fitree","observed",0.90028734756693,5,500
"1984",65,"fitree","recoverable",0.890340948569752,5,500
"1985",65,"Diffusion_subclone","observed",0.089929366638293,5,500
"1986",65,"Diffusion_subclone","recoverable",0.401064930775323,5,500
"1987",65,"Diffusion_mutation","observed",0.758343622311869,5,500
"1988",65,"Diffusion_mutation","recoverable",0.77921172204761,5,500
"1989",65,"scifil","observed",0.64152212191895,5,500
"1990",65,"scifil","recoverable",0.483585793905622,5,500
"1991",65,"fitclone","observed",0.318065589858975,5,500
"1992",65,"fitclone","recoverable",0.442529989244893,5,500
"1993",66,"freq","observed",0.939858145324779,5,500
"1994",66,"freq","recoverable",0.593602120532847,5,500
"1995",66,"fitree","observed",0.523053444363363,5,500
"1996",66,"fitree","recoverable",0.28007987377254,5,500
"1997",66,"Diffusion_subclone","observed",0.939858145324779,5,500
"1998",66,"Diffusion_subclone","recoverable",0.593602120532847,5,500
"1999",66,"Diffusion_mutation","observed",0.496528831492336,5,500
"2000",66,"Diffusion_mutation","recoverable",0.311661719694504,5,500
"2001",66,"scifil","observed",-0.212798070639573,5,500
"2002",66,"scifil","recoverable",-0.174044856452775,5,500
"2003",66,"fitclone","observed",-0.461062486385741,5,500
"2004",66,"fitclone","recoverable",-0.0209014831173538,5,500
"2005",67,"freq","observed",0.134862757146352,5,500
"2006",67,"freq","recoverable",0.423764242414624,5,500
"2007",67,"fitree","observed",0.899085047642345,5,500
"2008",67,"fitree","recoverable",0.858589693191387,5,500
"2009",67,"Diffusion_subclone","observed",0.131336933430107,5,500
"2010",67,"Diffusion_subclone","recoverable",0.421767708881457,5,500
"2011",67,"Diffusion_mutation","observed",0.833632732758981,5,500
"2012",67,"Diffusion_mutation","recoverable",0.793386550683801,5,500
"2013",67,"scifil","observed",0.865589722338022,5,500
"2014",67,"scifil","recoverable",0.815558266314002,5,500
"2015",67,"fitclone","observed",0.78537723279346,5,500
"2016",67,"fitclone","recoverable",0.836048417013539,5,500
"2017",68,"freq","observed",-0.290081684290933,5,500
"2018",68,"freq","recoverable",0.119182848963517,5,500
"2019",68,"fitree","observed",0.963253305907783,5,500
"2020",68,"fitree","recoverable",0.953098756697746,5,500
"2021",68,"Diffusion_subclone","observed",-0.310894719935125,5,500
"2022",68,"Diffusion_subclone","recoverable",0.105100725598952,5,500
"2023",68,"Diffusion_mutation","observed",0.46113882099164,5,500
"2024",68,"Diffusion_mutation","recoverable",0.52130792159366,5,500
"2025",68,"scifil","observed",0.905367050522373,5,500
"2026",68,"scifil","recoverable",0.846483578529954,5,500
"2027",68,"fitclone","observed",0.122926991773512,5,500
"2028",68,"fitclone","recoverable",0.362013610396389,5,500
"2029",69,"freq","observed",0.329437397080574,5,500
"2030",69,"freq","recoverable",-0.242613926334388,5,500
"2031",69,"fitree","observed",0.321327019688945,5,500
"2032",69,"fitree","recoverable",0.103575436157924,5,500
"2033",69,"Diffusion_subclone","observed",0.380120073554508,5,500
"2034",69,"Diffusion_subclone","recoverable",-0.217730446710348,5,500
"2035",69,"Diffusion_mutation","observed",0.779246150786742,5,500
"2036",69,"Diffusion_mutation","recoverable",0.0999678759083976,5,500
"2037",69,"scifil","observed",0.475150091943135,5,500
"2038",69,"scifil","recoverable",0.598292590663895,5,500
"2039",69,"fitclone","observed",-0.120371356625594,5,500
"2040",69,"fitclone","recoverable",-0.349923932213059,5,500
"2041",70,"freq","observed",0.438312932276684,5,500
"2042",70,"freq","recoverable",0.397024690573884,5,500
"2043",70,"fitree","observed",0.876625864553368,5,500
"2044",70,"fitree","recoverable",0.611667634002636,5,500
"2045",70,"Diffusion_subclone","observed",0.438312932276684,5,500
"2046",70,"Diffusion_subclone","recoverable",0.397024690573884,5,500
"2047",70,"Diffusion_mutation","observed",0.199488578151568,5,500
"2048",70,"Diffusion_mutation","recoverable",0.350741726174084,5,500
"2049",70,"scifil","observed",0.68275668296945,5,500
"2050",70,"scifil","recoverable",0.617555967870798,5,500
"2051",70,"fitclone","observed",0.387738363167836,5,500
"2052",70,"fitclone","recoverable",0.360473211124225,5,500
"2053",71,"freq","observed",0.135745455341263,5,500
"2054",71,"freq","recoverable",0.371844612398966,5,500
"2055",71,"fitree","observed",0.882345459718208,5,500
"2056",71,"fitree","recoverable",0.832332585164933,5,500
"2057",71,"Diffusion_subclone","observed",0.182184690063274,5,500
"2058",71,"Diffusion_subclone","recoverable",0.396778799236215,5,500
"2059",71,"Diffusion_mutation","observed",0.885917708542978,5,500
"2060",71,"Diffusion_mutation","recoverable",0.80357399649932,5,500
"2061",71,"scifil","observed",0.814472732047576,5,500
"2062",71,"scifil","recoverable",0.599221404012076,5,500
"2063",71,"fitclone","observed",0.903778952666828,5,500
"2064",71,"fitclone","recoverable",0.665634379046546,5,500
"2065",72,"freq","observed",0.0415159851813737,5,500
"2066",72,"freq","recoverable",0.248121681219165,5,500
"2067",72,"fitree","observed",0.97652595446094,5,500
"2068",72,"fitree","recoverable",0.924243469802118,5,500
"2069",72,"Diffusion_subclone","observed",0.07888037184461,5,500
"2070",72,"Diffusion_subclone","recoverable",0.274963340665037,5,500
"2071",72,"Diffusion_mutation","observed",0.808637702803204,5,500
"2072",72,"Diffusion_mutation","recoverable",0.721512579731133,5,500
"2073",72,"scifil","observed",0.780500521409825,5,500
"2074",72,"scifil","recoverable",0.689130328453542,5,500
"2075",72,"fitclone","observed",0.44941053958837,5,500
"2076",72,"fitclone","recoverable",0.527013069607988,5,500
"2077",73,"freq","observed",0.856884335558769,5,500
"2078",73,"freq","recoverable",0.169390046176334,5,500
"2079",73,"fitree","observed",0.489648191747868,5,500
"2080",73,"fitree","recoverable",0.0609921962272171,5,500
"2081",73,"Diffusion_subclone","observed",0.85688433555877,5,500
"2082",73,"Diffusion_subclone","recoverable",0.169390046176334,5,500
"2083",73,"Diffusion_mutation","observed",0.515879344877218,5,500
"2084",73,"Diffusion_mutation","recoverable",0.137808233069975,5,500
"2085",73,"scifil","observed",0.0874371770978336,5,500
"2086",73,"scifil","recoverable",0.0718155580787194,5,500
"2087",73,"fitclone","observed",-0.148643201066317,5,500
"2088",73,"fitclone","recoverable",-0.219505444453356,5,500
"2089",74,"freq","observed",0.250284375153224,5,500
"2090",74,"freq","recoverable",0.643494783467412,5,500
"2091",74,"fitree","observed",0.711767410134548,5,500
"2092",74,"fitree","recoverable",0.759097631772359,5,500
"2093",74,"Diffusion_subclone","observed",0.234780033329573,5,500
"2094",74,"Diffusion_subclone","recoverable",0.637255914375623,5,500
"2095",74,"Diffusion_mutation","observed",0.338880614145516,5,500
"2096",74,"Diffusion_mutation","recoverable",0.458492015076727,5,500
"2097",74,"scifil","observed",0.489494220432412,5,500
"2098",74,"scifil","recoverable",0.400186672118993,5,500
"2099",74,"fitclone","observed",0.0310086836473021,5,500
"2100",74,"fitclone","recoverable",0.464350113831747,5,500
"2101",75,"freq","observed",0.35337674637011,5,500
"2102",75,"freq","recoverable",0.428483538095449,5,500
"2103",75,"fitree","observed",0.802165214260149,5,500
"2104",75,"fitree","recoverable",0.60031610162503,5,500
"2105",75,"Diffusion_subclone","observed",0.35337674637011,5,500
"2106",75,"Diffusion_subclone","recoverable",0.428483538095449,5,500
"2107",75,"Diffusion_mutation","observed",0.756226237232035,5,500
"2108",75,"Diffusion_mutation","recoverable",0.607416382319922,5,500
"2109",75,"scifil","observed",0.777428842014242,5,500
"2110",75,"scifil","recoverable",0.563851682768288,5,500
"2111",75,"fitclone","observed",-0.159019535866549,5,500
"2112",75,"fitclone","recoverable",0.118323004766173,5,500
"2113",76,"freq","observed",0.0549631260045618,5,500
"2114",76,"freq","recoverable",0.373730800372171,5,500
"2115",76,"fitree","observed",0.926696076976524,5,500
"2116",76,"fitree","recoverable",0.905035704577805,5,500
"2117",76,"Diffusion_subclone","observed",0.00732841680060824,5,500
"2118",76,"Diffusion_subclone","recoverable",0.341095153015728,5,500
"2119",76,"Diffusion_mutation","observed",0.505660759241969,5,500
"2120",76,"Diffusion_mutation","recoverable",0.679730232736475,5,500
"2121",76,"scifil","observed",0.901395266474814,5,500
"2122",76,"scifil","recoverable",0.697590223395703,5,500
"2123",76,"fitclone","observed",0.0183210420015206,5,500
"2124",76,"fitclone","recoverable",0.252663076307946,5,500
"2125",77,"freq","observed",0.821583836257749,5,500
"2126",77,"freq","recoverable",0.410412643818365,5,500
"2127",77,"fitree","observed",0.762770071396474,5,500
"2128",77,"fitree","recoverable",0.511976090477942,5,500
"2129",77,"Diffusion_subclone","observed",0.821583836257749,5,500
"2130",77,"Diffusion_subclone","recoverable",0.410412643818365,5,500
"2131",77,"Diffusion_mutation","observed",0.730296743340222,5,500
"2132",77,"Diffusion_mutation","recoverable",0.301601483997512,5,500
"2133",77,"scifil","observed",0.155188057959797,5,500
"2134",77,"scifil","recoverable",0.0407569572969611,5,500
"2135",77,"fitclone","observed",-0.0273861278752583,5,500
"2136",77,"fitclone","recoverable",0.0883965694378017,5,500
"2137",78,"freq","observed",0.422575679436037,5,500
"2138",78,"freq","recoverable",0.248045890895753,5,500
"2139",78,"fitree","observed",0.629175946547884,5,500
"2140",78,"fitree","recoverable",0.429707289809509,5,500
"2141",78,"Diffusion_subclone","observed",0.422575679436037,5,500
"2142",78,"Diffusion_subclone","recoverable",0.248045890895753,5,500
"2143",78,"Diffusion_mutation","observed",0.214606496886364,5,500
"2144",78,"Diffusion_mutation","recoverable",0.15552268806045,5,500
"2145",78,"scifil","observed",0.449124936782804,5,500
"2146",78,"scifil","recoverable",0.446868523693693,5,500
"2147",78,"fitclone","observed",-0.103984591274836,5,500
"2148",78,"fitclone","recoverable",-0.0604481582855196,5,500
"2149",79,"freq","observed",0.238592420956639,5,500
"2150",79,"freq","recoverable",0.300843058533474,5,500
"2151",79,"fitree","observed",0.702186366594123,5,500
"2152",79,"fitree","recoverable",0.701595899800533,5,500
"2153",79,"Diffusion_subclone","observed",0.193348133510743,5,500
"2154",79,"Diffusion_subclone","recoverable",0.262485504912059,5,500
"2155",79,"Diffusion_mutation","observed",0.686592239299089,5,500
"2156",79,"Diffusion_mutation","recoverable",0.693372300913424,5,500
"2157",79,"scifil","observed",0.702291604294106,5,500
"2158",79,"scifil","recoverable",0.689027650189569,5,500
"2159",79,"fitclone","observed",0.412868624090183,5,500
"2160",79,"fitclone","recoverable",0.455234657487602,5,500
"2161",80,"freq","observed",0.178449759523621,5,500
"2162",80,"freq","recoverable",0.374159675532945,5,500
"2163",80,"fitree","observed",0.978284014977386,5,500
"2164",80,"fitree","recoverable",0.905719856281174,5,500
"2165",80,"Diffusion_subclone","observed",0.263990984569843,5,500
"2166",80,"Diffusion_subclone","recoverable",0.420065445276794,5,500
"2167",80,"Diffusion_mutation","observed",0.910330173331624,5,500
"2168",80,"Diffusion_mutation","recoverable",0.881840228565243,5,500
"2169",80,"scifil","observed",0.95024496946328,5,500
"2170",80,"scifil","recoverable",0.767298080887055,5,500
"2171",80,"fitclone","observed",0.306338753848882,5,500
