"","sim","method","metric","observed","value","n","N"
"2729",41,"FiTree","mae","observed",0.544369044957419,10,500
"2730",41,"FiTree","mae","recoverable",0.457191980182714,10,500
"2731",41,"FiTree","sign","observed",0.959183673469388,10,500
"2732",41,"FiTree","sign","recoverable",0.756410256410256,10,500
"2733",41,"Diffusion","mae","observed",0.439310287988667,10,500
"2734",41,"Diffusion","mae","recoverable",0.402337530779155,10,500
"2735",41,"Diffusion","sign","observed",0.836734693877551,10,500
"2736",41,"Diffusion","sign","recoverable",0.653846153846154,10,500
"2737",42,"FiTree","mae","observed",1.15390265122989,10,500
"2738",42,"FiTree","mae","recoverable",0.855643621101167,10,500
"2739",42,"FiTree","sign","observed",0.839285714285714,10,500
"2740",42,"FiTree","sign","recoverable",0.698795180722892,10,500
"2741",42,"Diffusion","mae","observed",0.644633532008442,10,500
"2742",42,"Diffusion","mae","recoverable",0.607040346694765,10,500
"2743",42,"Diffusion","sign","observed",0.803571428571429,10,500
"2744",42,"Diffusion","sign","recoverable",0.686746987951807,10,500
"2745",43,"FiTree","mae","observed",0.177859110685875,10,500
"2746",43,"FiTree","mae","recoverable",0.198254056312344,10,500
"2747",43,"FiTree","sign","observed",0.648648648648649,10,500
"2748",43,"FiTree","sign","recoverable",0.476923076923077,10,500
"2749",43,"Diffusion","mae","observed",0.548369824610318,10,500
"2750",43,"Diffusion","mae","recoverable",1.20906455161387,10,500
"2751",43,"Diffusion","sign","observed",0.621621621621622,10,500
"2752",43,"Diffusion","sign","recoverable",0.446153846153846,10,500
"2753",44,"FiTree","mae","observed",0.0654745547085209,10,500
"2754",44,"FiTree","mae","recoverable",0.149365755951309,10,500
"2755",44,"FiTree","sign","observed",0.708333333333333,10,500
"2756",44,"FiTree","sign","recoverable",0.43859649122807,10,500
"2757",44,"Diffusion","mae","observed",0.456935427119569,10,500
"2758",44,"Diffusion","mae","recoverable",1.31888201380633,10,500
"2759",44,"Diffusion","sign","observed",0.583333333333333,10,500
"2760",44,"Diffusion","sign","recoverable",0.403508771929824,10,500
"2761",45,"FiTree","mae","observed",0.880351840758887,10,500
"2762",45,"FiTree","mae","recoverable",0.646890301406988,10,500
"2763",45,"FiTree","sign","observed",0.918367346938776,10,500
"2764",45,"FiTree","sign","recoverable",0.6875,10,500
"2765",45,"Diffusion","mae","observed",0.479681200478651,10,500
"2766",45,"Diffusion","mae","recoverable",0.520411826295985,10,500
"2767",45,"Diffusion","sign","observed",0.857142857142857,10,500
"2768",45,"Diffusion","sign","recoverable",0.7,10,500
"2769",46,"FiTree","mae","observed",0.57912271481688,10,500
"2770",46,"FiTree","mae","recoverable",0.474442841469374,10,500
"2771",46,"FiTree","sign","observed",0.813953488372093,10,500
"2772",46,"FiTree","sign","recoverable",0.640625,10,500
"2773",46,"Diffusion","mae","observed",0.415570834913742,10,500
"2774",46,"Diffusion","mae","recoverable",0.496383438423247,10,500
"2775",46,"Diffusion","sign","observed",0.697674418604651,10,500
"2776",46,"Diffusion","sign","recoverable",0.5625,10,500
"2777",47,"FiTree","mae","observed",0.146098839135127,10,500
"2778",47,"FiTree","mae","recoverable",0.163915267038472,10,500
"2779",47,"FiTree","sign","observed",0.846153846153846,10,500
"2780",47,"FiTree","sign","recoverable",0.650793650793651,10,500
"2781",47,"Diffusion","mae","observed",0.507826291186222,10,500
"2782",47,"Diffusion","mae","recoverable",4.64819178593803,10,500
"2783",47,"Diffusion","sign","observed",0.692307692307692,10,500
"2784",47,"Diffusion","sign","recoverable",0.53968253968254,10,500
"2785",48,"FiTree","mae","observed",0.208845795574465,10,500
"2786",48,"FiTree","mae","recoverable",0.203694848921704,10,500
"2787",48,"FiTree","sign","observed",0.883720930232558,10,500
"2788",48,"FiTree","sign","recoverable",0.581081081081081,10,500
"2789",48,"Diffusion","mae","observed",0.529293829391837,10,500
"2790",48,"Diffusion","mae","recoverable",0.542971261087598,10,500
"2791",48,"Diffusion","sign","observed",0.790697674418605,10,500
"2792",48,"Diffusion","sign","recoverable",0.621621621621622,10,500
"2793",49,"FiTree","mae","observed",0.2186575656659,10,500
"2794",49,"FiTree","mae","recoverable",0.25176938774851,10,500
"2795",49,"FiTree","sign","observed",0.976190476190476,10,500
"2796",49,"FiTree","sign","recoverable",0.694444444444444,10,500
"2797",49,"Diffusion","mae","observed",0.41774709169137,10,500
"2798",49,"Diffusion","mae","recoverable",0.473547956440476,10,500
"2799",49,"Diffusion","sign","observed",0.857142857142857,10,500
"2800",49,"Diffusion","sign","recoverable",0.638888888888889,10,500
"2801",50,"FiTree","mae","observed",0.465591677041036,10,500
"2802",50,"FiTree","mae","recoverable",0.410748397194045,10,500
"2803",50,"FiTree","sign","observed",0.977272727272727,10,500
"2804",50,"FiTree","sign","recoverable",0.746835443037975,10,500
"2805",50,"Diffusion","mae","observed",0.474381311914431,10,500
"2806",50,"Diffusion","mae","recoverable",0.505717462163602,10,500
"2807",50,"Diffusion","sign","observed",0.795454545454545,10,500
"2808",50,"Diffusion","sign","recoverable",0.556962025316456,10,500
"2809",51,"FiTree","mae","observed",1.0972233329485,10,500
"2810",51,"FiTree","mae","recoverable",0.756342932542917,10,500
"2811",51,"FiTree","sign","observed",0.791666666666667,10,500
"2812",51,"FiTree","sign","recoverable",0.61038961038961,10,500
"2813",51,"Diffusion","mae","observed",0.523184386493628,10,500
"2814",51,"Diffusion","mae","recoverable",0.498712968168667,10,500
"2815",51,"Diffusion","sign","observed",0.833333333333333,10,500
"2816",51,"Diffusion","sign","recoverable",0.61038961038961,10,500
"2817",52,"FiTree","mae","observed",0.279968294010785,10,500
"2818",52,"FiTree","mae","recoverable",0.236750351472996,10,500
"2819",52,"FiTree","sign","observed",0.727272727272727,10,500
"2820",52,"FiTree","sign","recoverable",0.484375,10,500
"2821",52,"Diffusion","mae","observed",0.518871353062116,10,500
"2822",52,"Diffusion","mae","recoverable",0.727752614230327,10,500
"2823",52,"Diffusion","sign","observed",0.636363636363636,10,500
"2824",52,"Diffusion","sign","recoverable",0.484375,10,500
"2825",53,"FiTree","mae","observed",0.100365139221506,10,500
"2826",53,"FiTree","mae","recoverable",0.124655740305094,10,500
"2827",53,"FiTree","sign","observed",0.894736842105263,10,500
"2828",53,"FiTree","sign","recoverable",0.753846153846154,10,500
"2829",53,"Diffusion","mae","observed",0.362554240561208,10,500
"2830",53,"Diffusion","mae","recoverable",0.403474524781913,10,500
"2831",53,"Diffusion","sign","observed",0.789473684210526,10,500
"2832",53,"Diffusion","sign","recoverable",0.630769230769231,10,500
"2833",54,"FiTree","mae","observed",0.411629163621801,10,500
"2834",54,"FiTree","mae","recoverable",0.342263791990971,10,500
"2835",54,"FiTree","sign","observed",0.775510204081633,10,500
"2836",54,"FiTree","sign","recoverable",0.685714285714286,10,500
"2837",54,"Diffusion","mae","observed",0.48900524839583,10,500
"2838",54,"Diffusion","mae","recoverable",0.492195802254307,10,500
"2839",54,"Diffusion","sign","observed",0.693877551020408,10,500
"2840",54,"Diffusion","sign","recoverable",0.585714285714286,10,500
"2841",55,"FiTree","mae","observed",0.252285450582273,10,500
"2842",55,"FiTree","mae","recoverable",0.214073964145013,10,500
"2843",55,"FiTree","sign","observed",0.704545454545455,10,500
"2844",55,"FiTree","sign","recoverable",0.513513513513513,10,500
"2845",55,"Diffusion","mae","observed",0.395801500884933,10,500
"2846",55,"Diffusion","mae","recoverable",0.628324212424536,10,500
"2847",55,"Diffusion","sign","observed",0.75,10,500
"2848",55,"Diffusion","sign","recoverable",0.554054054054054,10,500
"2849",56,"FiTree","mae","observed",0.183305557323847,10,500
"2850",56,"FiTree","mae","recoverable",0.176217972258216,10,500
"2851",56,"FiTree","sign","observed",0.967741935483871,10,500
"2852",56,"FiTree","sign","recoverable",0.769230769230769,10,500
"2853",56,"Diffusion","mae","observed",0.504922850032841,10,500
"2854",56,"Diffusion","mae","recoverable",1.67073917850001,10,500
"2855",56,"Diffusion","sign","observed",0.67741935483871,10,500
"2856",56,"Diffusion","sign","recoverable",0.461538461538462,10,500
"2857",57,"FiTree","mae","observed",0.46143886869957,10,500
"2858",57,"FiTree","mae","recoverable",0.438521213709671,10,500
"2859",57,"FiTree","sign","observed",0.846153846153846,10,500
"2860",57,"FiTree","sign","recoverable",0.643835616438356,10,500
"2861",57,"Diffusion","mae","observed",0.542824511602909,10,500
"2862",57,"Diffusion","mae","recoverable",0.603099011247385,10,500
"2863",57,"Diffusion","sign","observed",0.807692307692308,10,500
"2864",57,"Diffusion","sign","recoverable",0.684931506849315,10,500
"2865",58,"FiTree","mae","observed",0.20761803525399,10,500
"2866",58,"FiTree","mae","recoverable",0.17228499167613,10,500
"2867",58,"FiTree","sign","observed",0.884615384615385,10,500
"2868",58,"FiTree","sign","recoverable",0.786885245901639,10,500
"2869",58,"Diffusion","mae","observed",0.451252605368905,10,500
"2870",58,"Diffusion","mae","recoverable",4.1668141815852,10,500
"2871",58,"Diffusion","sign","observed",0.576923076923077,10,500
"2872",58,"Diffusion","sign","recoverable",0.491803278688525,10,500
"2873",59,"FiTree","mae","observed",0.461964528058344,10,500
"2874",59,"FiTree","mae","recoverable",0.350412166715335,10,500
"2875",59,"FiTree","sign","observed",0.903225806451613,10,500
"2876",59,"FiTree","sign","recoverable",0.692307692307692,10,500
"2877",59,"Diffusion","mae","observed",0.503187486354526,10,500
"2878",59,"Diffusion","mae","recoverable",1.20303594408709,10,500
"2879",59,"Diffusion","sign","observed",0.67741935483871,10,500
"2880",59,"Diffusion","sign","recoverable",0.492307692307692,10,500
"2881",60,"FiTree","mae","observed",0.512427095187857,10,500
"2882",60,"FiTree","mae","recoverable",0.39238183175262,10,500
"2883",60,"FiTree","sign","observed",0.787234042553192,10,500
"2884",60,"FiTree","sign","recoverable",0.693333333333333,10,500
"2885",60,"Diffusion","mae","observed",0.43083473066469,10,500
"2886",60,"Diffusion","mae","recoverable",0.440879169839056,10,500
"2887",60,"Diffusion","sign","observed",0.787234042553192,10,500
"2888",60,"Diffusion","sign","recoverable",0.653333333333333,10,500
"2889",61,"FiTree","mae","observed",0.270599569113047,10,500
"2890",61,"FiTree","mae","recoverable",0.257372940130603,10,500
"2891",61,"FiTree","sign","observed",0.973684210526316,10,500
"2892",61,"FiTree","sign","recoverable",0.742857142857143,10,500
"2893",61,"Diffusion","mae","observed",0.36771127840894,10,500
"2894",61,"Diffusion","mae","recoverable",0.441401920551184,10,500
"2895",61,"Diffusion","sign","observed",0.868421052631579,10,500
"2896",61,"Diffusion","sign","recoverable",0.685714285714286,10,500
"2897",62,"FiTree","mae","observed",0.119102304524636,10,500
"2898",62,"FiTree","mae","recoverable",0.19443343552655,10,500
"2899",62,"FiTree","sign","observed",0.8,10,500
"2900",62,"FiTree","sign","recoverable",0.573529411764706,10,500
"2901",62,"Diffusion","mae","observed",0.404149203670901,10,500
"2902",62,"Diffusion","mae","recoverable",0.541590516873431,10,500
"2903",62,"Diffusion","sign","observed",0.75,10,500
"2904",62,"Diffusion","sign","recoverable",0.544117647058823,10,500
"2905",63,"FiTree","mae","observed",0.378808980676144,10,500
"2906",63,"FiTree","mae","recoverable",0.319039329303288,10,500
"2907",63,"FiTree","sign","observed",0.854545454545454,10,500
"2908",63,"FiTree","sign","recoverable",0.686746987951807,10,500
"2909",63,"Diffusion","mae","observed",0.384851197556771,10,500
"2910",63,"Diffusion","mae","recoverable",0.372622393040338,10,500
"2911",63,"Diffusion","sign","observed",0.836363636363636,10,500
"2912",63,"Diffusion","sign","recoverable",0.698795180722892,10,500
"2913",64,"FiTree","mae","observed",0.610232051210817,10,500
"2914",64,"FiTree","mae","recoverable",0.417879909767591,10,500
"2915",64,"FiTree","sign","observed",0.771428571428571,10,500
"2916",64,"FiTree","sign","recoverable",0.492753623188406,10,500
"2917",64,"Diffusion","mae","observed",0.375751697263332,10,500
"2918",64,"Diffusion","mae","recoverable",1.54480499207053,10,500
"2919",64,"Diffusion","sign","observed",0.714285714285714,10,500
"2920",64,"Diffusion","sign","recoverable",0.507246376811594,10,500
"2921",65,"FiTree","mae","observed",0.419217268277466,10,500
"2922",65,"FiTree","mae","recoverable",0.377402292449524,10,500
"2923",65,"FiTree","sign","observed",0.867924528301887,10,500
"2924",65,"FiTree","sign","recoverable",0.670886075949367,10,500
"2925",65,"Diffusion","mae","observed",0.512609821484298,10,500
"2926",65,"Diffusion","mae","recoverable",0.600404832991868,10,500
"2927",65,"Diffusion","sign","observed",0.754716981132076,10,500
"2928",65,"Diffusion","sign","recoverable",0.620253164556962,10,500
"2929",66,"FiTree","mae","observed",0.537568959850793,10,500
"2930",66,"FiTree","mae","recoverable",0.43327114024705,10,500
"2931",66,"FiTree","sign","observed",0.826086956521739,10,500
"2932",66,"FiTree","sign","recoverable",0.68421052631579,10,500
"2933",66,"Diffusion","mae","observed",0.515742968139124,10,500
"2934",66,"Diffusion","mae","recoverable",0.561710280969468,10,500
"2935",66,"Diffusion","sign","observed",0.717391304347826,10,500
"2936",66,"Diffusion","sign","recoverable",0.539473684210526,10,500
"2937",67,"FiTree","mae","observed",0.826577945782674,10,500
"2938",67,"FiTree","mae","recoverable",0.610937875851898,10,500
"2939",67,"FiTree","sign","observed",0.792452830188679,10,500
"2940",67,"FiTree","sign","recoverable",0.646341463414634,10,500
"2941",67,"Diffusion","mae","observed",0.551317429484851,10,500
"2942",67,"Diffusion","mae","recoverable",1.00711575549141,10,500
"2943",67,"Diffusion","sign","observed",0.830188679245283,10,500
"2944",67,"Diffusion","sign","recoverable",0.670731707317073,10,500
"2945",68,"FiTree","mae","observed",0.756793399249624,10,500
"2946",68,"FiTree","mae","recoverable",0.53308311429404,10,500
"2947",68,"FiTree","sign","observed",0.92,10,500
"2948",68,"FiTree","sign","recoverable",0.75,10,500
"2949",68,"Diffusion","mae","observed",0.36320183615144,10,500
"2950",68,"Diffusion","mae","recoverable",0.46824036626116,10,500
"2951",68,"Diffusion","sign","observed",0.86,10,500
"2952",68,"Diffusion","sign","recoverable",0.625,10,500
"2953",69,"FiTree","mae","observed",0.0932362963446602,10,500
"2954",69,"FiTree","mae","recoverable",0.142069126946614,10,500
"2955",69,"FiTree","sign","observed",0.903225806451613,10,500
"2956",69,"FiTree","sign","recoverable",0.64406779661017,10,500
"2957",69,"Diffusion","mae","observed",0.430288230636558,10,500
"2958",69,"Diffusion","mae","recoverable",1.96285191751475,10,500
"2959",69,"Diffusion","sign","observed",0.483870967741935,10,500
"2960",69,"Diffusion","sign","recoverable",0.474576271186441,10,500
"2961",70,"FiTree","mae","observed",0.55531647977114,10,500
"2962",70,"FiTree","mae","recoverable",0.488304823679377,10,500
"2963",70,"FiTree","sign","observed",0.897058823529412,10,500
"2964",70,"FiTree","sign","recoverable",0.747252747252747,10,500
"2965",70,"Diffusion","mae","observed",0.504895641961482,10,500
"2966",70,"Diffusion","mae","recoverable",0.504662654359423,10,500
"2967",70,"Diffusion","sign","observed",0.911764705882353,10,500
"2968",70,"Diffusion","sign","recoverable",0.791208791208791,10,500
"2969",71,"FiTree","mae","observed",1.06162747416807,10,500
"2970",71,"FiTree","mae","recoverable",0.774394997375256,10,500
"2971",71,"FiTree","sign","observed",0.943396226415094,10,500
"2972",71,"FiTree","sign","recoverable",0.75609756097561,10,500
"2973",71,"Diffusion","mae","observed",0.341023690558836,10,500
"2974",71,"Diffusion","mae","recoverable",0.487335625584172,10,500
"2975",71,"Diffusion","sign","observed",0.830188679245283,10,500
"2976",71,"Diffusion","sign","recoverable",0.646341463414634,10,500
"2977",72,"FiTree","mae","observed",0.184684159137064,10,500
"2978",72,"FiTree","mae","recoverable",0.193428950457138,10,500
"2979",72,"FiTree","sign","observed",0.978723404255319,10,500
"2980",72,"FiTree","sign","recoverable",0.808823529411765,10,500
"2981",72,"Diffusion","mae","observed",0.377189176988751,10,500
"2982",72,"Diffusion","mae","recoverable",0.420182726225107,10,500
"2983",72,"Diffusion","sign","observed",0.787234042553192,10,500
"2984",72,"Diffusion","sign","recoverable",0.63235294117647,10,500
"2985",73,"FiTree","mae","observed",0.0705903758805448,10,500
"2986",73,"FiTree","mae","recoverable",0.107454363161025,10,500
"2987",73,"FiTree","sign","observed",0.708333333333333,10,500
"2988",73,"FiTree","sign","recoverable",0.448275862068966,10,500
"2989",73,"Diffusion","mae","observed",0.49782091129824,10,500
"2990",73,"Diffusion","mae","recoverable",0.631897149496358,10,500
"2991",73,"Diffusion","sign","observed",0.583333333333333,10,500
"2992",73,"Diffusion","sign","recoverable",0.327586206896552,10,500
"2993",74,"FiTree","mae","observed",0.0258621401062436,10,500
"2994",74,"FiTree","mae","recoverable",0.158534880732521,10,500
"2995",74,"FiTree","sign","observed",1,10,500
"2996",74,"FiTree","sign","recoverable",0.654545454545455,10,500
"2997",74,"Diffusion","mae","observed",0.427870088209115,10,500
"2998",74,"Diffusion","mae","recoverable",3.61709058017563,10,500
"2999",74,"Diffusion","sign","observed",0.526315789473684,10,500
"3000",74,"Diffusion","sign","recoverable",0.363636363636364,10,500
"3001",75,"FiTree","mae","observed",0.213233968068776,10,500
"3002",75,"FiTree","mae","recoverable",0.197039824447366,10,500
"3003",75,"FiTree","sign","observed",0.75609756097561,10,500
"3004",75,"FiTree","sign","recoverable",0.534246575342466,10,500
"3005",75,"Diffusion","mae","observed",0.534863895455213,10,500
"3006",75,"Diffusion","mae","recoverable",0.705278888748566,10,500
"3007",75,"Diffusion","sign","observed",0.804878048780488,10,500
"3008",75,"Diffusion","sign","recoverable",0.547945205479452,10,500
"3009",76,"FiTree","mae","observed",0.151838858220778,10,500
"3010",76,"FiTree","mae","recoverable",0.225033288109964,10,500
"3011",76,"FiTree","sign","observed",0.756756756756757,10,500
"3012",76,"FiTree","sign","recoverable",0.507692307692308,10,500
"3013",76,"Diffusion","mae","observed",0.518289652540115,10,500
"3014",76,"Diffusion","mae","recoverable",1.36703910573158,10,500
"3015",76,"Diffusion","sign","observed",0.675675675675676,10,500
"3016",76,"Diffusion","sign","recoverable",0.569230769230769,10,500
"3017",77,"FiTree","mae","observed",0.0712286469861622,10,500
"3018",77,"FiTree","mae","recoverable",0.174553832057578,10,500
"3019",77,"FiTree","sign","observed",0.789473684210526,10,500
"3020",77,"FiTree","sign","recoverable",0.563636363636364,10,500
"3021",77,"Diffusion","mae","observed",0.492967796898284,10,500
"3022",77,"Diffusion","mae","recoverable",6.97484757727011,10,500
"3023",77,"Diffusion","sign","observed",0.421052631578947,10,500
"3024",77,"Diffusion","sign","recoverable",0.236363636363636,10,500
"3025",78,"FiTree","mae","observed",0.222804207387284,10,500
"3026",78,"FiTree","mae","recoverable",0.252914822048252,10,500
"3027",78,"FiTree","sign","observed",0.866666666666667,10,500
"3028",78,"FiTree","sign","recoverable",0.655737704918033,10,500
"3029",78,"Diffusion","mae","observed",0.459115646529258,10,500
"3030",78,"Diffusion","mae","recoverable",2.32749286930801,10,500
"3031",78,"Diffusion","sign","observed",0.666666666666667,10,500
"3032",78,"Diffusion","sign","recoverable",0.475409836065574,10,500
"3033",79,"FiTree","mae","observed",0.597049723461888,10,500
"3034",79,"FiTree","mae","recoverable",0.480990050523093,10,500
"3035",79,"FiTree","sign","observed",0.811320754716981,10,500
"3036",79,"FiTree","sign","recoverable",0.641975308641975,10,500
"3037",79,"Diffusion","mae","observed",0.631195836792148,10,500
"3038",79,"Diffusion","mae","recoverable",0.609905983581665,10,500
"3039",79,"Diffusion","sign","observed",0.773584905660377,10,500
"3040",79,"Diffusion","sign","recoverable",0.617283950617284,10,500
"3041",80,"FiTree","mae","observed",0.290922641179346,10,500
"3042",80,"FiTree","mae","recoverable",0.261425572346135,10,500
"3043",80,"FiTree","sign","observed",0.945945945945946,10,500
"3044",80,"FiTree","sign","recoverable",0.736111111111111,10,500
"3045",80,"Diffusion","mae","observed",0.385779128843494,10,500
"3046",80,"Diffusion","mae","recoverable",1.54243879627873,10,500
"3047",80,"Diffusion","sign","observed",0.72972972972973,10,500
"3048",80,"Diffusion","sign","recoverable",0.486111111111111,10,500
"3049",81,"FiTree","mae","observed",0.17271594007606,10,500
"3050",81,"FiTree","mae","recoverable",0.200349638695312,10,500
"3051",81,"FiTree","sign","observed",0.818181818181818,10,500
"3052",81,"FiTree","sign","recoverable",0.63235294117647,10,500
"3053",81,"Diffusion","mae","observed",0.555417301885165,10,500
"3054",81,"Diffusion","mae","recoverable",1.11355187621584,10,500
"3055",81,"Diffusion","sign","observed",0.727272727272727,10,500
"3056",81,"Diffusion","sign","recoverable",0.558823529411765,10,500
"3057",82,"FiTree","mae","observed",0.583812392494515,10,500
"3058",82,"FiTree","mae","recoverable",0.437444960039406,10,500
"3059",82,"FiTree","sign","observed",0.924528301886792,10,500
"3060",82,"FiTree","sign","recoverable",0.8,10,500
"3061",82,"Diffusion","mae","observed",0.438092584939477,10,500
"3062",82,"Diffusion","mae","recoverable",1.9267912750952,10,500
"3063",82,"Diffusion","sign","observed",0.830188679245283,10,500
"3064",82,"Diffusion","sign","recoverable",0.6125,10,500
"3065",83,"FiTree","mae","observed",1.48166226381087,10,500
"3066",83,"FiTree","mae","recoverable",1.15462415522305,10,500
"3067",83,"FiTree","sign","observed",0.928571428571429,10,500
"3068",83,"FiTree","sign","recoverable",0.789473684210526,10,500
"3069",83,"Diffusion","mae","observed",0.450652978603481,10,500
"3070",83,"Diffusion","mae","recoverable",0.529385515115959,10,500
"3071",83,"Diffusion","sign","observed",0.914285714285714,10,500
"3072",83,"Diffusion","sign","recoverable",0.736842105263158,10,500
"3073",84,"FiTree","mae","observed",0.100147587456531,10,500
"3074",84,"FiTree","mae","recoverable",0.159213089902477,10,500
"3075",84,"FiTree","sign","observed",0.818181818181818,10,500
"3076",84,"FiTree","sign","recoverable",0.603448275862069,10,500
"3077",84,"Diffusion","mae","observed",0.428529993908225,10,500
"3078",84,"Diffusion","mae","recoverable",1.20485354656292,10,500
"3079",84,"Diffusion","sign","observed",0.666666666666667,10,500
"3080",84,"Diffusion","sign","recoverable",0.517241379310345,10,500
"3081",85,"FiTree","mae","observed",0.113903571862435,10,500
"3082",85,"FiTree","mae","recoverable",0.162892133502842,10,500
"3083",85,"FiTree","sign","observed",0.65625,10,500
"3084",85,"FiTree","sign","recoverable",0.416666666666667,10,500
"3085",85,"Diffusion","mae","observed",0.453135981107866,10,500
"3086",85,"Diffusion","mae","recoverable",0.595216966420484,10,500
"3087",85,"Diffusion","sign","observed",0.5625,10,500
"3088",85,"Diffusion","sign","recoverable",0.433333333333333,10,500
"3089",86,"FiTree","mae","observed",0.542186652676931,10,500
"3090",86,"FiTree","mae","recoverable",0.468075568650847,10,500
"3091",86,"FiTree","sign","observed",0.836065573770492,10,500
"3092",86,"FiTree","sign","recoverable",0.626506024096386,10,500
"3093",86,"Diffusion","mae","observed",0.4461059165384,10,500
"3094",86,"Diffusion","mae","recoverable",0.473985935101754,10,500
"3095",86,"Diffusion","sign","observed",0.868852459016393,10,500
"3096",86,"Diffusion","sign","recoverable",0.746987951807229,10,500
"3097",87,"FiTree","mae","observed",0.131261282051597,10,500
"3098",87,"FiTree","mae","recoverable",0.166242351187701,10,500
"3099",87,"FiTree","sign","observed",0.806451612903226,10,500
"3100",87,"FiTree","sign","recoverable",0.629032258064516,10,500
"3101",87,"Diffusion","mae","observed",0.354810938342269,10,500
"3102",87,"Diffusion","mae","recoverable",5.3534077048542,10,500
"3103",87,"Diffusion","sign","observed",0.67741935483871,10,500
"3104",87,"Diffusion","sign","recoverable",0.435483870967742,10,500
"3105",88,"FiTree","mae","observed",2.13222612926147,10,500
"3106",88,"FiTree","mae","recoverable",1.6510120180707,10,500
"3107",88,"FiTree","sign","observed",0.917808219178082,10,500
"3108",88,"FiTree","sign","recoverable",0.787878787878788,10,500
"3109",88,"Diffusion","mae","observed",0.63264143858236,10,500
"3110",88,"Diffusion","mae","recoverable",0.642834034097831,10,500
"3111",88,"Diffusion","sign","observed",0.931506849315068,10,500
"3112",88,"Diffusion","sign","recoverable",0.808080808080808,10,500
"3113",89,"FiTree","mae","observed",1.2295210488855,10,500
"3114",89,"FiTree","mae","recoverable",0.988680224848696,10,500
"3115",89,"FiTree","sign","observed",0.9,10,500
"3116",89,"FiTree","sign","recoverable",0.802083333333333,10,500
"3117",89,"Diffusion","mae","observed",0.480352286390075,10,500
"3118",89,"Diffusion","mae","recoverable",0.460022414682621,10,500
"3119",89,"Diffusion","sign","observed",0.871428571428571,10,500
"3120",89,"Diffusion","sign","recoverable",0.770833333333333,10,500
"3121",90,"FiTree","mae","observed",0.919959008296784,10,500
"3122",90,"FiTree","mae","recoverable",0.674666122517085,10,500
"3123",90,"FiTree","sign","observed",0.823529411764706,10,500
"3124",90,"FiTree","sign","recoverable",0.6125,10,500
"3125",90,"Diffusion","mae","observed",0.406838981013087,10,500
"3126",90,"Diffusion","mae","recoverable",0.494617786243786,10,500
"3127",90,"Diffusion","sign","observed",0.843137254901961,10,500
"3128",90,"Diffusion","sign","recoverable",0.6,10,500
"3129",91,"FiTree","mae","observed",0.117095740471411,10,500
"3130",91,"FiTree","mae","recoverable",0.150703728965302,10,500
"3131",91,"FiTree","sign","observed",0.975,10,500
"3132",91,"FiTree","sign","recoverable",0.826086956521739,10,500
"3133",91,"Diffusion","mae","observed",0.323496707041551,10,500
"3134",91,"Diffusion","mae","recoverable",0.472249050406302,10,500
"3135",91,"Diffusion","sign","observed",0.75,10,500
"3136",91,"Diffusion","sign","recoverable",0.579710144927536,10,500
"3137",92,"FiTree","mae","observed",0.564505887765719,10,500
"3138",92,"FiTree","mae","recoverable",0.478412494781193,10,500
"3139",92,"FiTree","sign","observed",0.744186046511628,10,500
"3140",92,"FiTree","sign","recoverable",0.541666666666667,10,500
"3141",92,"Diffusion","mae","observed",0.42547387624243,10,500
"3142",92,"Diffusion","mae","recoverable",1.07076571309478,10,500
"3143",92,"Diffusion","sign","observed",0.744186046511628,10,500
"3144",92,"Diffusion","sign","recoverable",0.638888888888889,10,500
"3145",93,"FiTree","mae","observed",0.160948846424326,10,500
"3146",93,"FiTree","mae","recoverable",0.185333595098062,10,500
"3147",93,"FiTree","sign","observed",0.702702702702703,10,500
"3148",93,"FiTree","sign","recoverable",0.492307692307692,10,500
"3149",93,"Diffusion","mae","observed",0.453525941713692,10,500
"3150",93,"Diffusion","mae","recoverable",0.487580124945158,10,500
"3151",93,"Diffusion","sign","observed",0.72972972972973,10,500
"3152",93,"Diffusion","sign","recoverable",0.476923076923077,10,500
"3153",94,"FiTree","mae","observed",0.286062320802702,10,500
"3154",94,"FiTree","mae","recoverable",0.255499780850399,10,500
"3155",94,"FiTree","sign","observed",0.941176470588235,10,500
"3156",94,"FiTree","sign","recoverable",0.759493670886076,10,500
"3157",94,"Diffusion","mae","observed",0.562658634069241,10,500
"3158",94,"Diffusion","mae","recoverable",0.581913465392434,10,500
"3159",94,"Diffusion","sign","observed",0.843137254901961,10,500
"3160",94,"Diffusion","sign","recoverable",0.632911392405063,10,500
"3161",95,"FiTree","mae","observed",0.326449568549423,10,500
"3162",95,"FiTree","mae","recoverable",0.234164737448802,10,500
"3163",95,"FiTree","sign","observed",0.807692307692308,10,500
"3164",95,"FiTree","sign","recoverable",0.634920634920635,10,500
"3165",95,"Diffusion","mae","observed",0.501102945127462,10,500
"3166",95,"Diffusion","mae","recoverable",9.98437007085956,10,500
"3167",95,"Diffusion","sign","observed",0.653846153846154,10,500
"3168",95,"Diffusion","sign","recoverable",0.444444444444444,10,500
"3169",96,"FiTree","mae","observed",0.195360688843275,10,500
"3170",96,"FiTree","mae","recoverable",0.207281835943002,10,500
"3171",96,"FiTree","sign","observed",0.928571428571429,10,500
"3172",96,"FiTree","sign","recoverable",0.661016949152542,10,500
"3173",96,"Diffusion","mae","observed",0.581976822861199,10,500
"3174",96,"Diffusion","mae","recoverable",2.54222142505818,10,500
