"","sim","method","observed","value","n","N"
"994",82,"scifil","recoverable",0.741748501602533,10,200
"995",82,"fitclone","observed",0.525585492147273,10,200
"996",82,"fitclone","recoverable",0.769990581504285,10,200
"997",83,"freq","observed",0.0836115118692094,10,200
"998",83,"freq","recoverable",0.583280533637188,10,200
"999",83,"fitree","observed",0.932068832120844,10,200
"1000",83,"fitree","recoverable",0.833530973741293,10,200
"1001",83,"Diffusion_subclone","observed",0.107330656328035,10,200
"1002",83,"Diffusion_subclone","recoverable",0.592190841957745,10,200
"1003",83,"Diffusion_mutation","observed",0.772686101250757,10,200
"1004",83,"Diffusion_mutation","recoverable",0.60737595371389,10,200
"1005",83,"scifil","observed",0.86292821923065,10,200
"1006",83,"scifil","recoverable",0.761221724055186,10,200
"1007",83,"fitclone","observed",0.154790141193134,10,200
"1008",83,"fitclone","recoverable",0.594600765575845,10,200
"1009",84,"freq","observed",0.512259273821822,10,200
"1010",84,"freq","recoverable",0.428196350615088,10,200
"1011",84,"fitree","observed",0.722749452548997,10,200
"1012",84,"fitree","recoverable",0.394202865744781,10,200
"1013",84,"Diffusion_subclone","observed",0.487130278347639,10,200
"1014",84,"Diffusion_subclone","recoverable",0.421173166459003,10,200
"1015",84,"Diffusion_mutation","observed",0.543228883385848,10,200
"1016",84,"Diffusion_mutation","recoverable",0.275707580496091,10,200
"1017",84,"scifil","observed",0.38606492496406,10,200
"1018",84,"scifil","recoverable",0.144360529269573,10,200
"1019",84,"fitclone","observed",-0.263362119355328,10,200
"1020",84,"fitclone","recoverable",0.261162151914858,10,200
"1021",85,"freq","observed",-0.0916271849000085,10,200
"1022",85,"freq","recoverable",0.521217836297442,10,200
"1023",85,"fitree","observed",0.608741527266723,10,200
"1024",85,"fitree","recoverable",0.48853660213041,10,200
"1025",85,"Diffusion_subclone","observed",-0.014744604466668,10,200
"1026",85,"Diffusion_subclone","recoverable",0.534222342365646,10,200
"1027",85,"Diffusion_mutation","observed",0.361944933455589,10,200
"1028",85,"Diffusion_mutation","recoverable",0.343210828958313,10,200
"1029",85,"scifil","observed",0.356388867659598,10,200
"1030",85,"scifil","recoverable",-0.129329180530457,10,200
"1031",85,"fitclone","observed",0.389327770322258,10,200
"1032",85,"fitclone","recoverable",0.593607280980292,10,200
"1033",86,"freq","observed",-0.13693689227117,10,200
"1034",86,"freq","recoverable",0.481271138849281,10,200
"1035",86,"fitree","observed",0.934578799152065,10,200
"1036",86,"fitree","recoverable",0.813856284793793,10,200
"1037",86,"Diffusion_subclone","observed",-0.129412451894073,10,200
"1038",86,"Diffusion_subclone","recoverable",0.482955266946108,10,200
"1039",86,"Diffusion_mutation","observed",0.763223015484909,10,200
"1040",86,"Diffusion_mutation","recoverable",0.685634791828108,10,200
"1041",86,"scifil","observed",0.856630106628476,10,200
"1042",86,"scifil","recoverable",0.731928449435123,10,200
"1043",86,"fitclone","observed",0.227224215804761,10,200
"1044",86,"fitclone","recoverable",0.553718018133124,10,200
"1045",87,"freq","observed",-0.308504027307247,10,200
"1046",87,"freq","recoverable",0.454301372412921,10,200
"1047",87,"fitree","observed",0.957918401996337,10,200
"1048",87,"fitree","recoverable",0.588728868907452,10,200
"1049",87,"Diffusion_subclone","observed",-0.400852272323562,10,200
"1050",87,"Diffusion_subclone","recoverable",0.436873011474153,10,200
"1051",87,"Diffusion_mutation","observed",0.84534162745703,10,200
"1052",87,"Diffusion_mutation","recoverable",0.486964372781995,10,200
"1053",87,"scifil","observed",0.533793152511882,10,200
"1054",87,"scifil","recoverable",0.454625064098687,10,200
"1055",87,"fitclone","observed",0.412015246995863,10,200
"1056",87,"fitclone","recoverable",0.603795183209002,10,200
"1057",88,"freq","observed",0.0315492593410657,10,200
"1058",88,"freq","recoverable",0.557627436595702,10,200
"1059",88,"fitree","observed",0.91927790438031,10,200
"1060",88,"fitree","recoverable",0.928854941843122,10,200
"1061",88,"Diffusion_subclone","observed",0.0619959483762342,10,200
"1062",88,"Diffusion_subclone","recoverable",0.57016949932273,10,200
"1063",88,"Diffusion_mutation","observed",0.661532569137726,10,200
"1064",88,"Diffusion_mutation","recoverable",0.448866742624155,10,200
"1065",88,"scifil","observed",0.900939085936172,10,200
"1066",88,"scifil","recoverable",0.84461303603924,10,200
"1067",88,"fitclone","observed",0.232821849026197,10,200
"1068",88,"fitclone","recoverable",0.625662776390765,10,200
"1069",89,"freq","observed",0.224896207256212,10,200
"1070",89,"freq","recoverable",0.604369172395048,10,200
"1071",89,"fitree","observed",0.920882306313756,10,200
"1072",89,"fitree","recoverable",0.868350357983106,10,200
"1073",89,"Diffusion_subclone","observed",0.202426829213512,10,200
"1074",89,"Diffusion_subclone","recoverable",0.593839002920183,10,200
"1075",89,"Diffusion_mutation","observed",0.663251131291663,10,200
"1076",89,"Diffusion_mutation","recoverable",0.649142607171739,10,200
"1077",89,"scifil","observed",0.885999606296355,10,200
"1078",89,"scifil","recoverable",0.770961435424161,10,200
"1079",89,"fitclone","observed",0.490925546208609,10,200
"1080",89,"fitclone","recoverable",0.694657556209241,10,200
"1081",90,"freq","observed",0.152514161823566,10,200
"1082",90,"freq","recoverable",0.619930722806558,10,200
"1083",90,"fitree","observed",0.981666816922599,10,200
"1084",90,"fitree","recoverable",0.846619803080567,10,200
"1085",90,"Diffusion_subclone","observed",0.136237303571317,10,200
"1086",90,"Diffusion_subclone","recoverable",0.616580211392872,10,200
"1087",90,"Diffusion_mutation","observed",0.888343990615782,10,200
"1088",90,"Diffusion_mutation","recoverable",0.636772043506542,10,200
"1089",90,"scifil","observed",0.851361070883843,10,200
"1090",90,"scifil","recoverable",0.677029879421965,10,200
"1091",90,"fitclone","observed",0.23732620886825,10,200
"1092",90,"fitclone","recoverable",0.632660356437199,10,200
"1093",91,"freq","observed",-0.0872388970852054,10,200
"1094",91,"freq","recoverable",0.637200342778567,10,200
"1095",91,"fitree","observed",0.932047674594147,10,200
"1096",91,"fitree","recoverable",0.822094496709299,10,200
"1097",91,"Diffusion_subclone","observed",-0.00092227159567994,10,200
"1098",91,"Diffusion_subclone","recoverable",0.659821637668982,10,200
"1099",91,"Diffusion_mutation","observed",0.566603377921646,10,200
"1100",91,"Diffusion_mutation","recoverable",0.542483127067094,10,200
"1101",91,"scifil","observed",0.668770065181722,10,200
"1102",91,"scifil","recoverable",0.606079133450265,10,200
"1103",91,"fitclone","observed",-0.172881241948205,10,200
"1104",91,"fitclone","recoverable",0.54328430404615,10,200
"1105",92,"freq","observed",0.189952866502506,10,200
"1106",92,"freq","recoverable",0.577067924967215,10,200
"1107",92,"fitree","observed",0.924435281638577,10,200
"1108",92,"fitree","recoverable",0.671763484683592,10,200
"1109",92,"Diffusion_subclone","observed",0.199322738841194,10,200
"1110",92,"Diffusion_subclone","recoverable",0.578686535530598,10,200
"1111",92,"Diffusion_mutation","observed",0.769857040066092,10,200
"1112",92,"Diffusion_mutation","recoverable",0.611724845111715,10,200
"1113",92,"scifil","observed",0.903056938581793,10,200
"1114",92,"scifil","recoverable",0.706726066131283,10,200
"1115",92,"fitclone","observed",0.276269266228607,10,200
"1116",92,"fitclone","recoverable",0.59316533961127,10,200
"1117",93,"freq","observed",-0.0831837570485279,10,200
"1118",93,"freq","recoverable",0.590121743401894,10,200
"1119",93,"fitree","observed",0.844620820454874,10,200
"1120",93,"fitree","recoverable",0.722012067195697,10,200
"1121",93,"Diffusion_subclone","observed",0.000185434506565802,10,200
"1122",93,"Diffusion_subclone","recoverable",0.613265781588093,10,200
"1123",93,"Diffusion_mutation","observed",0.515715847721422,10,200
"1124",93,"Diffusion_mutation","recoverable",0.357375311865185,10,200
"1125",93,"scifil","observed",0.724013635959125,10,200
"1126",93,"scifil","recoverable",0.448517910766653,10,200
"1127",93,"fitclone","observed",0.474462364813541,10,200
"1128",93,"fitclone","recoverable",0.689662323229429,10,200
"1129",94,"freq","observed",0.27083425169105,10,200
"1130",94,"freq","recoverable",0.607563472340892,10,200
"1131",94,"fitree","observed",0.900354122029215,10,200
"1132",94,"fitree","recoverable",0.843813310077635,10,200
"1133",94,"Diffusion_subclone","observed",0.290442161315741,10,200
"1134",94,"Diffusion_subclone","recoverable",0.614011946092098,10,200
"1135",94,"Diffusion_mutation","observed",0.670447854767921,10,200
"1136",94,"Diffusion_mutation","recoverable",0.51352801480213,10,200
"1137",94,"scifil","observed",0.729322325962154,10,200
"1138",94,"scifil","recoverable",0.691928689017032,10,200
"1139",94,"fitclone","observed",0.210019094495718,10,200
"1140",94,"fitclone","recoverable",0.563995238778199,10,200
"1141",95,"freq","observed",-0.0147063845372758,10,200
"1142",95,"freq","recoverable",0.492414750592421,10,200
"1143",95,"fitree","observed",0.937447503675021,10,200
"1144",95,"fitree","recoverable",0.538672237638244,10,200
"1145",95,"Diffusion_subclone","observed",0.189634958506977,10,200
"1146",95,"Diffusion_subclone","recoverable",0.512564988448922,10,200
"1147",95,"Diffusion_mutation","observed",0.90052414430025,10,200
"1148",95,"Diffusion_mutation","recoverable",0.485887176752843,10,200
"1149",95,"scifil","observed",0.636244636296879,10,200
"1150",95,"scifil","recoverable",0.440104395419823,10,200
"1151",95,"fitclone","observed",0.0499430845291196,10,200
"1152",95,"fitclone","recoverable",0.459595095463227,10,200
"1153",96,"freq","observed",0.760735511889652,10,200
"1154",96,"freq","recoverable",0.420624829209821,10,200
"1155",96,"fitree","observed",0.72290674181964,10,200
"1156",96,"fitree","recoverable",0.552643361289378,10,200
"1157",96,"Diffusion_subclone","observed",0.768771450395529,10,200
"1158",96,"Diffusion_subclone","recoverable",0.42189704041348,10,200
"1159",96,"Diffusion_mutation","observed",0.58327520321821,10,200
"1160",96,"Diffusion_mutation","recoverable",0.416327774330737,10,200
"1161",96,"scifil","observed",0.379821433075535,10,200
"1162",96,"scifil","recoverable",0.0367801661970967,10,200
"1163",96,"fitclone","observed",0.241078155176298,10,200
"1164",96,"fitclone","recoverable",0.355821571023431,10,200
"1165",97,"freq","observed",0.271924278425175,10,200
"1166",97,"freq","recoverable",0.507315030798371,10,200
"1167",97,"fitree","observed",0.893342103934356,10,200
"1168",97,"fitree","recoverable",0.755317374202155,10,200
"1169",97,"Diffusion_subclone","observed",0.288858289356339,10,200
"1170",97,"Diffusion_subclone","recoverable",0.51415800995049,10,200
"1171",97,"Diffusion_mutation","observed",0.736233835608726,10,200
"1172",97,"Diffusion_mutation","recoverable",0.657482582178615,10,200
"1173",97,"scifil","observed",0.87351374913852,10,200
"1174",97,"scifil","recoverable",0.735031418749747,10,200
"1175",97,"fitclone","observed",0.1231152341854,10,200
"1176",97,"fitclone","recoverable",0.422558731384324,10,200
"1177",98,"freq","observed",0.432780437979178,10,200
"1178",98,"freq","recoverable",0.567174766896105,10,200
"1179",98,"fitree","observed",0.868296271571946,10,200
"1180",98,"fitree","recoverable",0.724492927144181,10,200
"1181",98,"Diffusion_subclone","observed",0.465394320019062,10,200
"1182",98,"Diffusion_subclone","recoverable",0.575244210492601,10,200
"1183",98,"Diffusion_mutation","observed",0.783340793972395,10,200
"1184",98,"Diffusion_mutation","recoverable",0.64305008974142,10,200
"1185",98,"scifil","observed",0.873266811414841,10,200
"1186",98,"scifil","recoverable",0.661209754813242,10,200
"1187",98,"fitclone","observed",-0.123794654477637,10,200
"1188",98,"fitclone","recoverable",0.378467912066405,10,200
"1189",99,"freq","observed",0.437296103751377,10,200
"1190",99,"freq","recoverable",0.488974258999968,10,200
"1191",99,"fitree","observed",0.908707506376975,10,200
"1192",99,"fitree","recoverable",0.66193366697244,10,200
"1193",99,"Diffusion_subclone","observed",0.416182789413135,10,200
"1194",99,"Diffusion_subclone","recoverable",0.480800064784279,10,200
"1195",99,"Diffusion_mutation","observed",0.767952077455364,10,200
"1196",99,"Diffusion_mutation","recoverable",0.678389895180758,10,200
"1197",99,"scifil","observed",0.851928197761139,10,200
"1198",99,"scifil","recoverable",0.521730742937269,10,200
"1199",99,"fitclone","observed",0.24214705144989,10,200
"1200",99,"fitclone","recoverable",0.412904646866104,10,200
